LeagueIndex,UniqueUnitsMade,UniqueHotkeys,Age,HoursPerWeek,TotalHours,APM,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,ComplexUnitsMade,ComplexAbilitiesUsed,SelectByHotkeys,AssignToHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs
0,6,3,16,42,900,65.6202,59.1282,71.5234,3.3957,21,4.9127589,0,0.37790208,6.95342907,1.88952102,0,2.19184056,17.7614721
0,7,5,43,10,730,86.0586,50.0606,79.9598,4.3568,20,3.3490701,0,0.33490701,28.80190728,1.74151008,1.34E-01,2.4113241,13.32925758
1,7,3,21,20,800,178.2396,27.3877,47.9409,6.3793,25,13.638735,1.81E-01,0,19.4324229,2.29326687,7.90573509,1.44838215,24.50175246
1,5,9,20,24,900,156.5256,28.95,42.0948,5.4738,28,3.6694755,2.88316539,12.974454,31.38716043,3.93158772,0.65526462,4.58685234,26.27609958
1,10,4,28,20,730,111.5724,45.1388,50.3866,4.7255,35,8.032437,3.13E-01,0.15647508,11.47498965,1.6690923,0.62591094,1.82556738,21.85464312
0,5,4,18,2,80,39.8712,62.1556,102.453,2.9282,12,1.6846506,0,0,2.30E-01,0.53602326,3.06E-01,3.06E-01,13.86002925
1,13,2,18,14,800,110.7012,56.7308,42.2569,3.3277,53,2.2947165,1.32024123,2.4518925,23.98433544,2.82908304,6.29E-02,2.83E-01,26.18473572
1,9,5,20,28,900,193.8072,27.6604,38.4105,3.6196,24,4.782717,4.78E-01,2.750049,73.59389721,2.92941018,0,4.72292109,31.74521373
0,11,5,23,14,900,82.7364,35.2485,71.1782,4.9063,33,4.3713513,0.75828924,0.535248,13.29239556,2.81013696,1.7396091,1.7396091,14.76437535
1,7,6,22,6,750,154.4874,28.1435,50.2857,6.4509,20,9.025407,0.55828278,0.27914139,19.07461386,1.5817959,1.86E-01,5.0245344,20.84250402
1,10,4,30,28,1500,123.3774,34.2262,55.3353,4.8813,22,6.146325,3.80E-01,1.5206778,18.31165713,2.09095056,1.64741688,3.80172636,21.35303928
1,3,4,18,10,300,111.1386,64.1379,67.1818,5.4659,24,4.2335568,0,0,24.29700417,1.47254796,0,3.49729875,16.19800101
1,5,6,20,8,500,241.992,17.9054,29.9371,5.2745,32,4.3291368,2.67E-01,0.16034076,76.37480793,2.19129894,2.14E-01,2.19129894,30.57130017
1,6,5,16,10,800,116.5392,27.8863,57.6548,5.3144,21,4.1647923,0,0,8.23270896,0.58113171,1.16226342,1.16226342,20.484918
1,9,5,18,28,700,157.6536,23.0215,51.152,5.6039,22,5.0114718,1.6870401,2.4809382,30.66438447,1.78627338,4.47E-01,3.7214073,23.17195323
0,7,5,19,10,300,92.7486,55.8667,76.6445,4.9858,25,6.801048,1.86835005,0.14946588,14.34892626,1.94308299,0.82207296,3.36303009,15.76887336
1,5,5,24,8,400,147.6786,22.6761,57.1368,6.4561,29,6.918399,0,0,18.79856289,2.23625871,3.49E-01,7.54737912,19.9166949
0,2,3,16,12,650,73.677,40.0748,70.8889,4.9259,15,6.777684,0,3.5964099,6.22459971,1.38324438,0,0.96827319,14.93904249
0,4,4,21,2,200,72.5712,49.1534,62.9268,3.7561,13,4.8934836,0,0,4.32447462,0.91041543,0.56900898,0.56900898,18.66352428
0,7,3,21,16,2700,96.4116,29.822,61.4167,6.3125,19,4.5978228,0,0,0,2.38E-01,1.59E-01,3.96E-01,15.22035036
0,6,2,22,20,500,110.5272,41.9857,73.3808,6.3559,17,6.442623,0,0,9.00850527,0.57016125,5.70E-02,2.4516801,16.02145413
1,5,4,21,28,730,144.4626,28.3265,47.4146,5.2846,18,4.5283149,0,0,26.28185562,1.86459057,1.78E-01,1.24306038,21.84235047
0,6,1,21,20,100,88.0062,82.5817,60.1905,4.3452,38,7.118055,0,0,9.11988783,1.33462071,0,0.8897436,18.68465277
0,5,0,18,20,180,91.8954,36.0721,58.4643,5.4554,14,5.0178438,0,0,5.4360063,4.18E-01,1.39E-01,2.6483094,15.61108671
0,6,4,18,8,650,209.8026,16.4755,36.2369,5.8432,22,8.725392,0,0.3877893,46.92251592,1.35726255,9.69E-02,1.94E-01,27.82389024
0,3,2,20,6,150,61.9542,39.7906,62.4792,3.3073,20,3.2077179,0,0.48601368,1.45804635,0.68041809,0,1.5552459,18.66295611
0,6,1,20,12,400,103.2642,39.3204,66.8599,6.2609,22,7.435062,0,0,4.52234646,3.83E-01,3.07E-01,4.06244736,15.86653488
0,5,7,24,10,60,71.7522,46.0274,87.9184,5.3537,28,10.498401,0,0,8.53012206,1.1482875,0,1.39434759,12.05699751
1,5,5,23,36,2000,124.098,45.9842,43.8105,3.5105,22,4.7109258,0,0,28.40624856,1.89843651,1.61718705,2.67187518,26.7187518
0,8,4,20,12,750,71.7912,48.5643,81.2397,4.2934,17,3.4741737,0,0,8.189082,0.86854077,0.5583465,1.24077177,15.01331877
0,3,2,17,8,40,37.3692,84.8125,116.3692,3.7692,12,3.0457098,0,0,2.46558699,1.01524014,1.45E-01,0.72517077,9.42723594
1,7,8,19,24,1000,140.874,39.902,52.2249,5.0122,28,3.5000334,0,0.37837998,45.21644478,2.74325751,1.65541374,1.32432993,19.34469108
0,4,3,25,14,500,104.1798,37.4337,67.7571,4.7714,24,6.882291,0,0,21.92108184,2.16661806,2.55E-01,1.91E-01,17.84274165
1,4,2,27,6,200,143.4288,35.8824,54.7184,5.9515,15,3.940551,0,1.2609657,49.33596402,2.67959061,3.15E-01,1.58E-01,16.23516039
0,6,0,26,12,800,64.548,42.3385,75.5102,4.3316,22,4.5908667,0,0,9.0487179,1.19762271,2.99405943,1.79643672,13.04079714
0,7,3,27,20,700,52.869,38.48,91.2871,4.2574,14,3.0274965,0,0.36329958,1.81650321,0.84769902,0,1.57430349,12.23111772
1,5,7,21,24,730,155.502,28.3922,54.1073,7.4,15,3.3148737,0,1.5418116,41.32055619,4.6254348,2.31E-01,1.77308334,15.80357421
0,10,2,22,16,800,85.2612,61.9931,77.9315,5.4692,33,5.1153885,0,0,10.38740607,1.77473475,0,0.93956202,15.241824
1,7,4,19,14,200,109.7646,21.2511,42.879,3.4586,22,5.1734268,0,2.1911184,12.4162137,1.27813824,1.83E-01,1.94763897,28.66684212
1,6,5,20,12,600,213.3366,24.624,33.5777,5.6215,24,21.374874,0,0,47.58749784,2.58749928,2.25E-01,3.71250243,28.23750207
0,7,5,18,8,400,72.1902,24.9756,72.3394,4.9152,13,3.4733241,0,0,3.03914664,5.21E-01,4.34E-01,0.86832837,14.32741545
0,5,3,27,8,500,97.842,34.991,57.8214,5.9018,13,4.1668101,0,0,13.60344474,1.47064167,0.73532349,1.22553738,13.72599954
1,7,7,23,24,1400,311.0094,12.7931,36.9857,4.4928,19,3.9650301,0,2.8548153,186.7540328,3.09274047,2.85483654,2.45833353,27.67607577
1,6,10,16,28,1500,109.5564,58,66.9926,6.0148,25,6.511653,0,1.7658936,19.53504396,3.97322874,3.31E-01,4.41469683,14.89961043
1,7,5,17,20,1000,137.685,27.9145,52.6809,6.6766,15,3.9282318,0,0,10.05622137,1.09989747,3.93E-01,3.22113627,18.46259919
0,13,9,34,8,600,73.743,62.6667,86.1951,5.75,27,3.9808539,1.56E-01,3.90E-02,6.12740547,0.89764488,0,2.61487764,12.80119932
0,8,5,28,12,100,63.3156,56.3363,92.5639,4.2026,19,4.3518636,0,0,5.84390988,1.86507909,3.41931078,0.87036741,14.11241886
1,7,3,25,4,830,175.2924,53.1327,74.5551,4.2907,15,3.3011739,0,0,103.4126642,0.5741172,1.44E-01,2.79881604,16.29054369
1,5,0,18,8,750,181.881,20.8588,60.8764,6.1236,15,6.492006,0,2.6557965,75.8374731,2.9508732,4.92E-01,2.36069856,17.50851963
0,5,0,18,6,200,52.9224,46.4,71.9683,3.7302,12,4.7256876,0,0,4.41065061,0.73510578,0,3.15E-01,13.23194652
1,6,0,29,28,1000,90.228,50.6129,76.16,5.872,15,5.701347,0,0,7.86784824,0.5701347,1.14E-01,0.91221552,14.25335157
1,9,4,16,24,500,158.3616,28.6006,44.4294,5.7853,24,12.79179,0.84845304,0.45685647,21.0807531,2.02323213,1.63163556,4.69911636,23.10397992
0,8,2,18,20,600,79.6956,64.4163,73.7658,5.2838,17,8.990892,3.88E-01,2.9107827,6.08025267,0.84088629,1.29E-01,1.35835641,14.35974273
1,7,3,17,28,700,214.8654,19.4956,41.3333,6.4006,25,9.875538,0,0,61.36563096,3.20109102,2.45190312,3.95028423,23.2930584
1,10,4,21,12,1000,119.499,36.7235,53.3253,5.4191,36,2.4321393,1.72E-02,0,11.12574564,3.45E-01,5.00E-01,5.24376306,20.04359328
0,4,0,19,8,120,50.838,45.3548,84.5714,4.8095,13,5.737455,0,0.14710824,7.50249369,1.91240181,2.94E-01,0.58843296,9.26778726
1,5,3,21,28,1200,131.4936,53.6909,54.0814,4.8507,18,7.156287,0,0,29.6466327,0.92936151,1.95165864,1.02229713,20.53888884
0,7,3,16,28,3,69.5748,57.3775,69.4389,3.3234,18,2.9209248,0,2.6034399,5.39737605,1.96845417,0,1.26997146,19.24005222
1,6,4,24,10,550,197.07,21.1781,56.6143,9.1263,22,9.594108,0,0,54.6123411,3.97387125,1.36247166,12.82992642,16.63349004
0,9,3,16,24,350,129.3876,25.388,53.4717,5.5629,23,4.6548522,1.36542402,1.6136559,21.2881617,2.79290601,0,2.04813072,19.73654784
1,6,7,20,24,1100,206.6238,23.875,46.6281,5.9399,33,10.335384,0,0,58.05871164,2.76739146,1.69E-01,0.90363987,25.3583298
1,6,1,20,8,700,111.2382,42.3742,70.9487,7.3974,19,11.969802,0.96814575,0.352053,17.7786234,2.37635244,1.40820669,1.32019344,13.73002983
0,7,4,17,10,350,151.65,44.2989,45.2149,5.6246,19,12.236895,0.75691395,0.18922716,22.01356611,3.0276558,1.26E-01,1.13536827,22.01356611
1,6,6,24,36,2000,131.3226,28.8542,52.3108,4.0169,23,4.7967354,0,0.7994736,36.29539521,3.27777804,1.75881006,1.99864683,23.66395659
0,8,8,17,14,360,112.1214,43.1125,69.8193,6.7445,28,5.87817,1.36455318,3.4113564,4.19862231,0.94469148,5.25E-02,0.78724467,16.84697859
1,4,2,26,8,500,67.332,46.9796,78.0606,3.8687,12,3.0384351,0,0.14468688,11.14087383,1.15749504,0,1.73624256,14.32397988
1,8,5,26,12,450,136.6296,34.8115,57.6178,5.4618,26,10.581768,0,0,17.72605971,2.49378309,2.70E-01,4.98756087,21.16343511
0,7,6,17,6,800,71.4978,61.6244,89.2727,4.9091,16,4.1901741,0,0,8.6422374,1.50584697,2.35697625,2.02961475,12.9633561
1,8,7,20,20,70,98.4912,33.1821,59.3929,4.5595,23,6.155883,5.18E-01,2.2437405,13.57762221,2.70401661,2.88E-01,3.45E-01,19.33084791
1,10,4,26,8,800,164.571,26.9159,42.1586,4.4323,27,7.632063,3.49E-01,0,17.95738986,2.64372687,2.99E-01,0.8978679,32.07389211
0,6,6,24,14,700,72.2544,47.6806,95.6818,4.6742,24,3.7405764,0,0,12.73817493,2.98235088,0.85932261,1.31425686,13.34475747
0,6,4,32,12,200,52.3182,46.7692,88.339,3.9237,16,3.9020004,0,0.30805434,6.05835954,2.15636445,0.82147293,0.92415771,12.11672439
0,3,4,17,8,125,87.4092,45.2121,84.76,4.96,9,4.3219152,0,0,3.98948265,0.99737199,0,2.82588111,16.62283818
1,7,7,24,56,2300,165.303,29.9067,42.9044,4.8088,23,4.6199124,0,0,45.75622221,3.67062246,2.53E-01,1.5821676,24.49191834
1,7,4,19,24,800,158.0754,19.4353,38.7031,5.6836,22,9.946161,0,0,26.37114858,2.73749085,0.54749817,5.10998292,23.3599113
0,5,5,16,4,1000,118.3608,36.094,79.6923,6.1438,25,3.1574322,0,0,28.97715321,2.59724844,0,3.56E-01,15.2270091
0,6,2,26,10,1000,72.9042,51.0467,78.9023,4.1349,17,3.4277112,0,0,17.46199872,0.71141256,0.58206627,0.77608836,13.9049253
1,7,5,19,14,1000,130.7874,32.0741,45.4776,6.3588,19,7.238061,3.12E-01,0.46863936,4.63432374,4.69E-01,4.69E-01,3.28047552,19.73493891
1,10,6,21,28,1500,178.3326,30.9535,51.961,6.5488,27,5.31531,2.5356312,1.0727793,51.98042367,2.82820158,0.58514607,1.12153041,19.9924686
0,5,5,22,20,800,77.5146,34.6066,80.1633,4.4245,15,3.6788742,0.58087683,0.32270994,8.90679753,1.87171659,2.58E-01,2.38805568,15.81279237
1,6,4,25,14,400,88.4334,31.931,84.6154,7.6581,10,5.867019,4.58E-01,0.8250678,9.167184,1.92510864,0.55003104,3.11684256,10.72560528
1,4,9,21,28,1300,103.8936,24.137,66.0408,6.2381,15,7.600734,0,0,17.00128188,2.1001581,2.00014956,1.20009186,14.7011067
0,7,2,28,8,600,63.6066,47.3064,86.9195,4.5115,16,4.5781227,0,0.9156033,6.40935585,2.36536074,1.4497362,3.96769572,13.27652397
0,7,4,29,6,1000,38.7666,103.4157,111.8358,3.0634,15,3.5838252,0,0,3.71493972,0.83039904,4.37E-01,0.6118713,11.71297854
1,8,8,22,28,1250,143.7066,32.0741,47.3567,3.5416,34,5.499036,1.47004164,0.32667651,38.65659291,3.81121533,1.36114947,1.19780856,29.45523375
0,8,4,22,20,750,114.8028,30.7786,60.9302,6.686,30,4.173129,2.10645045,4.3718823,6.31934604,1.66926222,1.19E-01,2.26542654,17.09005977
1,8,5,20,20,730,134.61,28.461,41.1574,3.6007,29,5.2263675,1.30659453,1.1558277,27.38823129,2.61318906,5.03E-02,2.01E-01,29.69989731
1,8,2,27,6,600,107.7972,52.0161,66.0884,7.3936,23,5.324868,0.56646018,0,14.27480397,2.66236497,5.10E-01,2.83E-01,14.10486273
1,3,6,27,10,1000,152.9214,33.4013,47.8228,9.4747,25,4.9649562,0,0,25.5822525,3.78684774,1.1781297,2.10380607,13.29603822
1,9,6,17,14,750,161.6112,29.2146,41.473,5.6143,31,3.4985466,0,0.7985709,30.1177359,3.3464151,3.80E-01,1.71123777,23.95729161
1,9,7,19,28,550,162.6486,25.9476,49.8955,6.9142,17,5.0215077,0,0.6086853,20.84679981,7.30398996,2.28E-01,2.28E-01,20.39030442
0,7,7,20,6,200,80.8956,54.5445,56.3864,3.893,34,3.3648939,0,0.6433065,8.11533141,1.9298664,9.90E-02,4.05766836,18.95226615
1,10,5,17,6,500,191.5086,26.0295,36.8984,4.9171,35,11.134008,0,0,18.66226581,4.19225031,0.81140517,5.76997344,33.71829291
1,7,8,22,12,1000,169.4076,24.24,42.3541,4.9002,29,15.867342,0,0,28.20017808,2.88492831,1.80307953,1.58671296,28.92141414
1,4,0,22,6,300,146.9736,31.3309,44.8,4.5889,21,6.703875,0,0,35.54937207,5.29E-01,3.53E-01,1.94066163,23.81719788
1,11,5,21,20,800,109.8738,32.9313,55.5398,4.3695,31,4.6179477,0.79298478,2.6122014,21.97028961,2.51888877,2.42559738,5.55088284,21.08401344
0,8,3,24,10,800,126.9336,23.8171,50.1425,4.0912,23,5.469831,0,0.51740109,20.9177361,2.66091534,7.39E-02,2.66091534,25.94390598
1,8,6,22,20,700,132.6198,33.1534,52.7584,5.5413,22,7.482852,3.34E-01,0.8017038,14.43080115,1.20256632,1.80384948,2.67236901,21.84663033
0,6,9,22,20,300,121.2762,39.3072,62.1368,5.6678,23,6.530769,2.13833169,4.5078183,29.41652385,2.31171381,5.78E-02,0.86688936,17.74238265
1,6,2,17,20,750,117.6066,25.7333,57.2322,7.327,24,6.707592,1.44254115,0.7934202,14.64180993,2.88508761,4.33E-01,5.77016991,15.21882639
0,3,1,24,10,336,83.2626,32.2857,72.169,6.2535,11,4.0100589,0,0,8.89184457,2.26654695,1.74E-01,1.04610186,12.37884192
0,3,2,18,2,400,73.7772,57.009,60.1071,5.0089,14,4.3550496,0,0,1.31971554,2.64E-01,0,1.32E-01,14.78079387
1,3,4,16,10,800,151.8942,26.439,47.759,6.6988,12,5.3631,0,0,44.29634922,2.383659,0.59591475,2.383659,16.48698183
1,5,5,17,8,300,61.1094,39.9286,90.6619,3.7473,19,3.2032044,0,0,6.09137712,1.83791313,1.10274894,1.26028602,14.75583687
0,6,6,17,24,600,69.7362,37.4892,78.9655,4.4181,17,4.6200186,4.37E-01,0.31216428,6.68026674,1.68567543,4.37E-01,3.12E-01,14.48431533
0,9,4,22,6,800,106.2234,49.1111,62.5069,6.0415,23,7.313463,3.58E-01,0.6452712,14.76991899,2.2226598,0,3.51323406,15.55860267
0,6,0,19,14,90,109.4916,30.6349,82.2362,10.3465,11,5.679045,0,0,16.03035369,2.16E-01,0,0.79073334,9.12939273
0,7,5,16,6,200,91.3188,34.549,74.6732,6.3512,27,6.832377,1.03522167,1.4493114,4.76202393,0.69014601,1.38E-01,3.51975474,14.14803834
1,6,1,25,20,1000,155.262,47.9087,76.1212,6.947,18,2.3898717,0,1.167138,53.80029342,2.72336094,5.44672188,4.45E-01,14.67280971
1,6,2,19,12,800,149.9052,41.521,43.931,4.6847,23,7.464798,1.08460998,0.6379965,21.18181302,2.04162066,2.55E-01,1.5950178,25.90306146
1,6,8,25,12,700,105.0456,23.7295,61.2048,5.3663,22,4.142862,0,0,8.28573993,2.53917828,3.12E-01,1.15822251,18.48699864
0,7,4,26,20,650,88.5954,61.7339,71.0921,7.6595,33,1.4082651,0,0,0.81532926,1.48E-01,1.85301477,2.14949862,11.53810962
0,8,6,18,10,500,113.2068,40.3529,61.1307,4.6987,23,7.377714,0.58386636,0.10615752,21.65613939,3.66243444,4.78E-01,3.39704064,19.90454031
0,6,1,16,24,900,82.5966,56.6486,75.9385,5.1231,24,3.0220272,0,0.16483833,11.70353736,2.19784617,1.65E-01,2.30774193,14.28600807
0,6,2,25,6,250,91.7862,44.1,68.6957,5.1304,22,7.724457,0,0.7307091,8.14225311,1.77459138,0,1.6702074,16.80644205
0,5,2,19,4,24,70.1142,63.0957,73.5517,5.2328,16,4.2840549,0,0.45095706,3.04394688,3.38E-01,0,0,13.07770695
1,9,4,24,16,1000,121.848,38.3633,47.5857,4.3327,23,6.95079,0,0.44685243,17.5762062,2.73076839,0.64545174,1.63845891,24.9244497
0,9,6,22,42,150,94.0596,64.4569,75.3892,5.1957,35,5.2870608,0.78962886,0.9269667,12.05039187,1.30460328,3.78E-01,2.40321042,15.9641964
1,4,3,16,0,365,86.1174,54.3158,66.026,6.1299,11,10.176615,0,0,2.10547341,1.75456206,0,1.05273405,13.51011087
0,5,3,18,24,900,46.5588,42.0136,95.027,3.8108,13,3.1100139,0,0.5581872,2.23283376,0.87718545,7.97E-02,3.99E-01,11.80212813
0,4,2,16,20,100,53.5938,65.0217,84.3459,3.1405,11,4.4273187,0,0,9.39836547,1.08741366,1.55E-01,7.77E-02,14.36940693
0,7,6,22,8,12,39.2142,89.5385,108.4526,3.4015,36,2.5864479,0,0,3.59013348,4.63E-01,7.72E-02,1.85297229,10.57738194
0,9,6,16,8,72,70.41,103.7568,88.2303,4.5364,28,3.7861362,0,0,5.78801151,0.82685727,0,1.74E-01,14.36122953
0,7,6,23,6,150,133.5432,33.0074,60.4871,5.9557,21,7.388865,0,0,14.77736361,1.88338797,1.01413566,2.46289482,19.63071423
0,6,3,18,28,690,94.2102,62.9333,72.1205,6.8072,17,4.9049532,0,0,10.4890023,3.0184164,0,1.43374779,12.52643337
1,6,3,24,6,300,101.7954,46.3784,63.4409,5.0645,18,3.3009084,0,0.44606655,16.68296331,2.85483654,2.68E-01,3.74697495,16.59375
1,11,5,18,8,120,58.101,69.2632,62.75,2.7675,18,2.1312747,0,0,8.8157682,0.87189138,1.45E-01,4.84E-02,19.37531916
1,7,7,24,24,700,87.3768,29.1639,61.16,3.6167,18,7.667109,0,2.2509621,12.38024376,3.4467741,7.03E-02,0.77376789,21.10269402
0,4,3,18,2,300,105.609,30.9653,76.6615,5.9308,21,2.8450449,0,0,13.27677885,2.07449487,1.19E-01,3.20065029,15.41054394
0,4,6,21,16,500,96.3294,43.8897,81.9178,5.1164,15,5.895693,0,0,25.4191824,1.25646282,0.86985765,0.5799051,14.11103295
0,4,6,28,8,320,56.9916,36.9948,74.1031,3.433,12,4.1680845,0,0,4.48267014,2.59523064,2.36E-01,0.70779114,15.25681413
0,6,5,16,72,144,74.52,56.44,80.0995,4.9502,13,3.3323436,0,0.20402082,7.82082288,0.88409376,0,0.54405729,13.66944273
0,5,4,21,8,500,47.9412,89.9798,94.68,4.71,15,3.3180066,0,0,3.02525037,0.5855337,0.78070806,0.68312088,9.7588773
0,6,4,25,8,400,48.4512,46.7282,82.5714,3.5255,23,3.2960232,0,0.32960232,5.33953422,0.92288331,0,1.71392463,12.92035041
0,6,1,37,30,125,49.896,67.6916,111.0192,4.149,27,1.313163,1.75E-01,0.08754597,1.34235207,8.75E-02,0,2.92E-02,12.13954677
0,7,1,20,10,20,48.1542,54.8506,101.0971,2.9657,12,2.6002539,0,0.6118182,10.40096781,2.60024328,0.53534358,1.83546522,13.38360012
1,5,4,20,8,730,109.7706,20.4211,61.0306,6.1397,15,5.591961,0,1.2187512,13.19112324,2.36580147,7.17E-02,2.72425302,16.41721374
0,7,2,19,20,750,100.1742,56.9023,65.8427,5.5618,24,5.811795,0,0,3.00383514,0.58770549,1.31E-01,5.41996479,17.43531597
1,9,7,17,8,400,106.4778,40.3228,72.5632,4.819,27,7.152039,3.2156298,1.7186877,18.24037569,3.2156298,0.60985881,2.77209612,19.29376818
1,6,6,19,14,500,244.8762,40.9405,46.5445,4.0431,21,4.6050975,0,0,157.0035843,2.08765305,0,0.79822044,22.77994779
0,4,6,22,30,500,75.114,69.0286,60.9318,4.1932,15,2.7572706,0,0,11.47386924,0.97839405,8.89E-02,4.45E-01,15.65427294
1,7,7,16,20,650,88.6158,38.7836,53.2216,3.3371,34,5.0199678,0,0,11.00029689,1.87703721,0.96034536,4.37E-01,23.44110651
0,4,3,30,12,800,58.0584,57.0588,102.8986,4.2174,7,3.8355723,0,0.19178127,3.64381758,0.76711977,0,0,13.23280674
0,6,4,21,10,500,62.9298,52.3275,122.7907,5,24,5.1496911,0,0.13204377,7.5925035,1.12236939,1.65054447,3.16904517,11.35574829
0,5,4,18,8,150,84.5352,68.1989,63.5824,4.2198,22,3.5995959,0,0,12.50392428,0.85254174,1.89E-01,1.04199192,17.24025843
0,9,7,21,8,150,93.0348,32.3279,57.634,3.9641,28,5.0199147,3.30E-01,0.52840872,11.55898854,1.25497602,6.61E-02,2.37784986,20.21171319
1,10,5,22,16,800,125.6172,34.3222,59.9515,6.5121,24,7.435062,1.13594175,4.5953802,21.42794745,1.85880798,1.75554441,1.03267287,17.03908908
0,6,4,18,12,400,85.224,31.5229,58.5388,5.0868,13,2.2868046,0,1.5007122,6.57461367,2.92998897,0,1.43E-01,15.65043381
0,2,3,18,8,450,169.0749,25.4321,54.2439,9.5854,17,2.1614355,0,0,11.59303095,0.98246151,0.78597027,14.93339265,16.1123454
1,7,7,21,28,1155,149.2314,41.2376,51.9339,5.157,25,5.1585057,0,0,42.68543328,1.58723865,1.0203696,1.98404964,20.57743944
0,8,4,23,6,400,103.0074,36.4857,73.7224,5.7402,32,5.805954,0.8622378,1.0921608,9.65705274,1.43706123,5.75E-02,7.64516808,16.15257396
1,10,7,20,20,1700,254.5392,27.122,46.9858,5.8884,22,5.236191,1.68135309,5.860647,117.9348823,4.17936294,1.29704184,8.11853334,23.68305135
0,7,0,16,24,500,74.0214,43.3333,60.5202,3.5426,20,3.9748005,0,0,1.85491575,4.42E-01,1.77E-01,1.67825736,19.69741845
0,3,8,24,28,360,189.465,21.8641,49.1401,7.2657,11,6.700158,0,0,41.94864954,3.68992962,0,1.94E-01,20.10039435
1,10,7,25,10,900,178.8342,34.681,46.2276,3.8166,36,3.7473201,0,0.47692827,84.48470721,2.07805257,0.74945871,1.63518795,25.44761214
0,9,6,31,12,450,47.6664,53.033,112.3497,3.9727,18,2.8166895,0,0,9.00243594,1.21505013,1.66E-01,1.0493622,10.10702745
0,4,3,24,28,1000,132.9432,30.8777,61.6571,6.1357,11,3.9615786,0,0.866592,28.47383955,2.72358396,1.24E-01,0.61899732,17.33190372
0,6,5,22,40,500,73.8462,31.2809,59.2381,3.6583,26,5.944545,0,0.21615948,5.78231388,0.86464323,4.32E-01,1.13484789,19.29238758
0,6,6,24,2,300,75.783,51.358,68.5738,4.8074,22,2.8720728,0.67218228,2.5054173,5.19414111,0.67218228,1.09993464,6.11E-02,14.91023574
1,8,4,21,10,650,130.2642,23.7122,45.6159,4.7423,32,3.5946576,2.10E-01,0.41937318,12.10195197,2.54620341,1.94709735,1.46781144,24.17394492
1,6,6,26,8,300,120.1956,30.6936,43.3539,3.5569,30,3.2610303,0,0,9.09133596,1.94343876,0.65879046,1.44934326,30.99619044
0,6,5,16,20,20,103.0962,56,70.7733,6.5289,29,4.8058155,0,0,3.50137152,1.23578037,0,0,15.44722542
0,8,0,21,24,600,61.4232,50.25,94.1053,4.1053,17,3.3586812,0,0,12.25620216,1.94449545,1.00171026,2.23911549,12.31512723
0,9,4,29,10,520,52.7208,69.0333,80.6971,3.5436,26,4.9840722,0,0.33600618,5.65608456,0.72801162,0,5.04E-01,13.49620398
0,5,3,19,28,200,46.8024,75.1111,89.2542,2.9492,9,2.2786803,0,0,5.39682912,0.83950569,0,3.60E-01,14.15168631
1,7,2,29,4,500,90.7992,53.7942,61.9344,4.0164,23,4.5410589,0.55042929,0.7568343,24.8381622,2.61454311,0,1.30727421,16.78812255
0,8,7,16,24,300,109.1106,19.142,66.9639,5.7199,24,4.4610903,0,0,13.48956117,3.02718321,1.43392833,1.59325488,17.63201961
0,5,3,20,56,800,106.2648,24.0976,59.1845,5.2718,12,2.6419905,0,0.6164379,8.8946217,2.20163751,8.81E-02,0.61645914,18.14150349
0,6,2,23,24,1260,100.0632,46.4742,61.7641,4.4615,30,5.1851619,0,1.48149,21.0185199,2.22222438,1.85E-01,1.57407516,18.05555583
0,6,2,25,4,200,81.8118,37.629,66.3604,5.527,16,2.6611065,0,0,3.82939146,0.71395605,0,2.60E-01,14.40888678
0,5,5,25,4,110,66.3702,59.7727,82.1124,3.9438,14,4.9311846,0,0.8702028,16.3888902,2.75565636,0,1.45034685,12.90806307
1,6,9,21,8,400,157.6344,22.4855,48.5764,4.513,25,3.7783836,0,0,45.41203332,3.70710747,7.13E-02,3.06548955,24.73779789
0,7,2,21,6,235,111.5712,41.3687,57.1982,4.2775,35,4.4119197,0,0,19.65758814,1.47064167,1.07847162,3.28443678,22.25572335
0,8,2,20,8,600,93.4368,39.8036,68.64,5.4711,28,5.2172874,3.39E-01,0.7453116,10.57012848,2.30374881,0.81308844,1.55841597,15.2453817
1,4,4,17,10,800,82.1292,26.0444,70.1538,5.6703,13,4.8246129,0,0.29240046,8.47962396,1.60820253,2.92E-01,2.48540922,13.30424217
0,6,6,25,4,350,48.5838,86.0308,88.2137,3.9847,16,3.0733218,0,0.34148079,5.80514688,0.76833045,0,1.36591785,11.18343879
1,5,6,18,28,1300,203.2734,34.2301,54.7765,5.8353,27,4.2044049,0,0,95.22704961,3.54917214,6.60692502,3.49456941,18.56490696
0,4,2,25,12,850,42.8712,82.6165,105.2537,3.1567,15,2.9849103,0,0.39798981,2.38794948,0.79598493,0,0,13.33270908
0,3,5,17,8,250,62.5908,82.3614,89.9048,5.2024,14,3.9295062,0,0,4.87802619,1.49050638,0.6775029,5.28452793,11.38205403
1,7,4,21,12,600,129.0774,35.6355,53.7396,4.3857,25,5.401332,0,0,38.56593528,1.18830897,0.59415183,0.64816515,21.9836655
0,6,2,25,8,60,53.0832,62.9429,72.6406,3.0498,26,4.1769522,0,0.35298225,5.17704291,1.47075318,0,1.17660042,16.53124599
